year,id,dem03,dem04,dem01,dem14_01,dem14_02,Q2,Q3,Q4,uni04_01,uni04_02,uni04_03,uni04_04,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,uni10,uni11,Q11,Q12,nk03_03,Q13,Q14,Q15,nk07_01,nk07_02,nk07_03,nk07_04,nk07_06,nk07_07,nk08_01,nk08_02,nk08_03,nk08_04,nk09_01,nk09_02,nk09_04,nk09_05,nk09_06,nk09_07,nk10,nk11,nkp02_01,nkp02_02,nkp01,nkp04,Q18,nkp05,nkp06,nkp07_01,nkp07_03,nkp07_05,nkp07_06,nkp07_08,nkp07_10,nkp09_01,nkp09_02,nkp09_03,nkp09_04,nkp09_05,int01,Q19_1,Q19_2,Q19_3,Q19_4,Q20,int04_01,int04_02,int04_03,int04_04,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,int11_01,int12_01,int12_03,int12_02,int12_04,int13,int14,sk02_01,sk02_02,sk02_03,sk02_04,sk02_05,sk02_08,sk03,sk05_08,sk05_09,sk05_01,sk05_03,sk05_05,sk05_10,sk05_06,sk05_11,sk09,sk10,sk01,nk12,sk13,sk07,Q27,sk18,sk17,sk19_1,sk19_2,sk19_3,sk20_01,sk20_02,sk21,dem08,dem05,dem07,dem06,dem09,dem10,dem11,dem12,dem13,wt
5,357,8,2,2,4,52,1,2,3,1,1,1,1,2,1,2,3,2,1,5,3,3,4,2,2,4,2,4,2,1,1,2,3,3,3,2,4,3,3,3,4,4,2,2,1,2,1,1,1,2,2,3,2,2,2, ,2,2,3,3,2,2,2,4,2,1,3,1,2,4,4,4,2,3,3,3,3,1,2,2,3,2,1,2,1,1,2,2,2,1,3,3,3,2,3,3,3,1,2,2,2,2,3,3,1,4,4,1,1,1,2,1,3,2,2,2,3,3,2,3,2,8,3,2,3,3,8,2,1,5,6,3,3,1,6,2,4,2,9,3,3,1,11,1
5,358,8,2,2,1,23,3,2,5,3,2,3,3,2,2,2,3,1,1,3,3,3,5,5,5,5,5,5,3,2,1,2,4,3,3,1,4,3,4,4,4,4,2,2,2,2,1,1,2,1,1,1,2,1,4,1,9,3,2,3,5,4,3,2,3,2,2,1,3,3,1,3,3,3,3,2,2,1,2,2,2,1,1,4,1,1,3,4,2,1,2,3,3,3,4,4,4,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,3,3,2,4,2,7,3,2,3,2,8,3,1,3,6,2,5,1,6,1,4,2,9,4,4,2,8,1.03571428571429
5,359,8,2,1,3,43,2,2,2,3,3,3,3,3,2,1,4,1,1,3,2,2,2,4,2,2,4,4,2,2,2,4,4,4,3,2,2,2,2,3,3,3,2,1,1,2,1,1,1,1,1,1,2,1,3, ,4,3,3,2,2,3,3,3,2,1,2,1,4,3,2,3,3,3,2,3,2,2,2,2,3,2,1,3,3,1,3,2,2,1,2,3,2,2,3,3,3,2,2,2,2,2,3,1,3,2,5,3,5,2,2,1,3,2,1,2,2,1,1,2,1,7,2,1,2,4,1,2,1,3,5,3,3,2,2,2,4,1,5,4,3,2,8,.975
5,360,8,2,1,4,53,1,2,2,3,3,2,2,2,2,2,3,3,2,5,2,3,3,4,4,3,3,3,1,1,1,2,3,3,3,2,4,3,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,4,2,3,2,2,3,2,3,2,3,3,1,1,1,4,4,3,4,3,4,5,5,5,1,3,3,3,2,3,4,1,1,2,3,3,4,3,3,3,2,3,2,2,1,2,2,2,2,2,2,5,5,5,2,5,2,2,2,2,2,2,3,3,3,2,3,2,10,3,4,3,3,2,3,2,5,6,6,7,4,3,2,3,98,9,3,6,3,13,.96551724137931
5,361,8,2,2,4,64,2,1,3,2,2,2,2,2,2,2,3,2,2,5,2,4,3,4,4,3,3,3,1,1,1,2,3,4,4,1,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,4,1,4,3,2,2,1,5,2,2,2,2,2,2,4,3,2,3,2,4,4,2,2,1,2,3,3,2,1,3,1,1,2,3,1,1,1,3,3,2,2,2,2,1,2,2,2,2,2,1,5,5,5,5,5,5,1,2,3,2,2,3,3,3,2,3,2,8,2,3,3,3,1,2,1,3,6,6,6,1,3,2,9,1,9,3,4,2,8,1.125
5,362,8,2,1,3,41,1,1,2,3,3,3,3,2,1,1,3,3,2,3,2,3,3,4,4,3,4,3,1,1,1,2,3,4,4,1,3,3,4,4,3,3,2,2,2,2,1,1,1,2,2,1,1,1,2, ,2,3,2,2,1,4,4,2,2,2,2,1,4,4,2,3,2,4,4,2,4,2,2,3,3,2,1,4,1,1,2,4,1,1,3,1,4,3,3,3,3,1,2,2,2,2,2,1,5,5,5,5,5,5,2,2,3,2,2,3,3,3,2,3,2,7,2,4,3,3,8,3,1,3,6,6,7,1,4,2,3,98,10,4,4,2,15,.975
5,363,8,2,1,2,39,3,2,3,3,3,3,3,2,1,1,3,1,1,5,2,3,5,3,4,5,5,5,3,2,2,1,3,4,3,2,2,1,1,3,4,4,2,2,1,2,1,1,1,2,2,1,3,1,3, ,3,2,3,3,2,4,2,2,3,2,3,1,4,2,2,2,2,2,2,2,5,2,2,2,4,2,1,3,1,2,2,2,2,1,3,3,3,2,3,3,3,2,2,2,2,2,1,2,2,2,3,2,5,2,1,1,1,1,1,1,1,1,1,3,1,1,2,4,2,2,8,3,1,3,6,8,5,1,2,2,4,98,7,4,4,2,1,.973684210526316
5,364,8,2,1,1,20,5,3,6,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,5,5,5,5,2,2,1,5,4,4,4,2,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,3,5,5,2,4,4,4,4,3,5,3,1,3,1,1,1,5,5,1,4,3,2,2,1,1,3,4,4,1,4,1,3,2,1,4,2,2,1,2,3,3,3,3,3,3,2,2,3,3,3,3,3,5,5,5,5,5,3,5,1,3,2,2,2,3,3,3,2,1,8,2,3,4,3,2,3,1,3,6,1,5,5,6,1,3,98,10,4,4,1,8,1
5,365,8,2,1,3,48,2,2,3,2,2,2,2,1,1,1,4,2,1,5,1,3,4,4,2,4,2,2,3,1,3,5,3,4,4,1,2,2,2,2,3,3,2,2,2,2,1,1,1,2,2,1,1,1,3, ,2,2,2,3,2,2,2,3,2,1,2,1,2,2,1,2,2,3,3,3,4,1,2,2,3,3,1,3,1,1,2,2,2,1,2,3,4,2,3,3,2,1,1,1,2,2,3,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,3,1,5,2,2,2,3,8,2,5,1,2,3,6,2,2,2,4,98,12,2,3,1,10,.975
5,366,8,2,2,4,54,1,2,2,3,3,3,3,2,2,2,3,2,2,3,2,3,3,4,3,3,3,2,1,1,1,5,3,3,3,2,3,3,3,4,3,3,2,2,2,2,1,1,1,1,1,1,2,1,4,2,3,3,3,3,2,3,2,2,3,2,2,2,3,3,2,3,3,2,2,1,1,2,3,3,3,2,1,3,1,1,3,2,4,3,2,3,2,3,3,3,3,1,2,2,2,2,1,2,5,5,2,2,5,2,1,2,3,3,2,3,3,3,3,3,2,7,3,3,2,2,2,2,1,4,6,6,6,1,2,2,9,1,8,4,4,1,8,1
5,367,8,2,2,1,25,4,3,5,3,3,3,3,3,3,2,3,3,2,1,3,4,3,5,3,3,3,3,2,2,1,5,3,3,4,2,4,3,3,4,3,4,2,2,2,2,1,1,2,1,1,1,2,1,4,2,3,3,3,3,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,3,1,1,3,3,3,1,2,3,3,2,3,3,3,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,1,3,3,3,2,4,3,2,2,4,2,2,6,4,6,2,1,6,5,1,6,1,4,98,9,4,4,3,8,1.03571428571429
5,368,8,2,2,3,44,1,2,3,1,1,2,2,2,2,3,3,2,2,5,1,1,4,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,3,3,3,4,2,2,1,2,1,1,1,1,2,1,2,2,3, ,2,2,3,3,2,2,2,2,2,1,2,2,3,2,2,3,2,4,4,4,3,2,2,2,3,3,3,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,2,3,3,2,5,5,2,2,2,2,1,1,1,1,1,2,3,3,1,3,2,3,2,4,2,2,8,3,1, , ,5,5,3,3,2,3,3,6,4,4,3,1,1
5,369,8,2,2,2,34,1,2,5,2,1,1,1,1,2,2,2,2,1,1,2,2,4,2,2,3,4,4,3,1,2,2,2,2,2,2,4,2,3,3,4,4,2,2,2,2,1,1,1,2,2,1,2,2,2, ,2,1,4,4,1,2,1,4,1,4,4,2,2,2,3,3,2,4,4,3,4,2,2,2,3,3,3,1,1,2,2,2,2,1,2,3,3,3,3,3,3,1,2,1,2,2,1,3,2,4,2,2,2,2,2,1,2,1,1,1,2,2,1,4,2,6,3,4,2,2,8,4,6,5,1,3,3,1,2,1,4,3,5,3,4,1,5,1
5,370,8,2,2,1,23,3,2,3,2,2,2,2,3,9,2,3,2,3,4,2,2,4,5,1,5,5,5,2,1,1,2,3,3,4,1,3,1,1,3,4,2,2,1,1,2,1,1,1,2,2,1,2,1,5,3,4,2,2,2,3,3,5,2,4,2,1,1,2,2,1,3,3,4,4,5,5,2,4,3,3,1,1,4,4,1,3,2,3,1,2,1,3,2,4,3,3,2,1,1,2,2,3,1,2,3,3,4,5,2,2,1,3,1,1,2,3,2,1,2,2,5,3,2,2,5,8,1,1,5,4,9,2,4,10,1,4,2,9,3,3,1,8,1.03571428571429
5,371,8,2,2,4,59,1,2,1,2,2,2,2,2,1,2,4,2,2,1,2,3,4,3,2,3,2,3,3,3,1,2,2,3,3,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,3, ,2,2,2,2,2,2,1,4,1,2,4,1,4,3,3,3,2,2,2,2,1,2,3,3,4,2,1,4,1,1,3,3,3,1,2,3,3,3,3,3,3,1,2,2,2,2,3,1,5,5,5,5,5,5,1,2,2,2,2,2,3,2,2,3,1,8,3,4,3,4,8,3,5,1,4,6,2,5,9,2,3,3,7,4,4,2,14,1
5,372,8,2,2,3,46,4,2,3,3,3,3,2,3,2,2,3,2,2,3,3,3,4,3,2,4,3,2,3,3,2,1,4,3,2,3,4,2,2,4,4,2,2,1,2,2,1,1,1,1,1,1,1,3,3, ,3,2,2,3,2,3,4,2,2,2,2,1,4,4,4,4,3,3,3,2,1,2,3,3,4,3,1,3,4,1,1,1,1,1,2,1,4,3,3,3,3,2,3,3,3,3,1,2,5,5,5,3,3,3,2,1,3,2,2,2,3,2,3,2,2,9,3,2,3,4,8,2,1,6,4,2,2,1,2,2,3,98,8,2,2,2,1,1
5,373,8,2,2,2,33,2,2,4,2,2,2,2,2,2,2,3,2,1,1,2,3,4,3,2,4,3,2,2,2,1,1,3,2,2,3,3,3,4,3,3,2,2,2,2,2,1,1,1,2,1,1,2,2,3, ,2,2,2,2,5,3,2,2,3,3,2,1,3,3,2,5,2,3,3,3,3,1,2,2,2,2,1,3,1,1,1,2,2,1,2,3,3,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,5,2,1,2,1,1,1,2,1,1,2,2,8,2,3,3,1,8,2,1,6,4,2,2,1,6,2,4,1,7,3,4,1,2,1
5,374,8,2,2,2,35,3,2,4,2,2,2,2,2,2,1,4,2,2,1,3,4,4,4,4,4,3,2,3,2,1,1,1,3,2,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,2,3, ,2,2,2,2,3,2,2,2,3,3,3,1,3,3,3,3,2,3,3,3,3,2,2,2,2,2,1,4,3,1,3,2,2,1,2,3,3,2,2,2,2,2,1,1,2,2,2,2,5,5,5,5,5,5,2,2,2,3,2,3,3,3,3,2,1,8,2,3,3,3,8,2,1,4,5,2,6,4,6,2,4,1,7,3,3,1,1,1
5,375,8,2,1,1,20,2,2,2,2,2,2,2,2,1,1,3,1,2,2,3,2,4,4,5,5,5,5,1,1,2,2,2,2,2,2,4,4,2,3,4,4,2,2,1,2,1,1,2,2,2,1,3,3,3, ,2,2,3,3,2,4,4,4,2,4,4,3,3,2,2,4,2,5,5,5,1,2,3,2,3,4,3,1,1,3,3,4,3,3,3,2,3,3,3,3,3,1,2,2,2,2,1,3,5,5,5,5,5,5,2,2,2,2,2,2,3,3,2,3,2,6,3,4,3,3,8,3,1,4,6,2,2,5,10,1,4,1,8,2,2,1,8,1
5,376,8,2,1,4,52,1,1,2,3,1,1,1,1,1,1,4,2,2,4,3,2,3,3,2,4,3,3,3,3,1,2,2,2,2,4,3,3,3,3,2,1,2,2,2,2,1,1,1,1,1,1,3,2,3, ,2,2,2,2,2,2,1,1,1,1,4,2,2,2,2,2,9,4,4,4,4,1,2,3,2,2,3,1,1,2,3,2,2,1,2,1,4,2,2,2,2,2,1,2,2,2,1,2,3,3,3,3,5,5,1,2,3,3,2,3,3,3,3,2,1,9,3,4,2,1,1,2,2,1,4,2,5,5,2,2,3,1,7,3,4,1,4,.96551724137931
5,377,8,2,1,3,43,3,2,5,2,2,2,2,3,2,2,2,1,2,5,2,2,2,4,2,3,2,3,3,3,2,2,2,2,2,2,4,2,2,4,4,2,2,2,1,2,1,1,1,2,1,1,1,2,3, ,2,2,3,3,2,2,2,2,4,4,2,2,2,2,2,2,2,4,4,2,4,1,2,2,3,1,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,2,5,3,3,3,3,2,3,1, , ,5,5,2,2,2,3,1,8,3,3,1,13,.975
5,378,8,2,1,1,20,2,1,2,2,3,2,2,2,2,1,1,2,2,1,2,2,2,2,3,4,4,4,1,1,2,2,2,3,2,3,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,3,2,3, ,2,2,2,3,1,2,2,4,3,2,4,2,4,2,2,2,3,2,2,2,2,2,2,3,4,2,1,1,2,1,2,2,2,1,2,3,3,2,2,2,2,1,1,1,1,1,3,4,5,5,5,5,5,5,3,1,3,1,1,3,3,3,1,2,2,8,2,4,4,3,8,3,1,4,5,2,2,4,10,1,4,98,6,3,3,1,8,1
5,379,8,2,1,2,36,2,1,1,1,1,1,1,2,1,1,3,2,1,2,3,4,4,4,2,3,4,4,3,3,2,1,2,2,1,3,2,2,2,2,4,2,2,2,1,1,1,1,1,2,1,1,2,3,2, ,2,2,2,2,2,2,2,3,4,2,3,2,2,2,1,4,2,4,4,2,1,2,2,3,4,2,2,4,1,3,2,2,3,3,3,1,3,1,3,1,1,2,1,1,1,1,1,4,2,2,3,2,2,2,1,1,3,3,1,3,3,3,2,2,1,6,3,4,2,2,1,2,1,3,5,2,9,3,2,2,4,1,7,3,4,3,1,.973684210526316
5,380,1,1,1,1,19,1,1,6,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,3,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,3,3,2,1,2,1,2,3,3,3,2,1,3,2,1, ,2,2,2,2,2,2,3,3,3,3,3,2,1,2,1,3,2,2,2,2,2,1,3,3,3,3,2,5,4,2,2,3,1,1,2,2,4,3,3,3,3,2,2,2,3,3,2,1,1,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,2,5,2,3,2,3,1,3,3,5,1,5,5,3,12,1,3,98,12,3,1,1,1,1.03571428571429
5,381,1,1,2,1,29,1,2,4,2,1,2,2,2,1,2,2,1,1,1,2,2,5,5,5,5,5,5,2,1,1,2,3,3,2,1,3,2,3,4,4,4,2,2,1,2,1,1,1,2,2,1,2,1,4,1,3,1,3,3,1,3,3,4,3,2,4,2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,1,3,1,1,1,3,3,1,2,1,2,4,4,4,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,1,3,2,5,2,4,3,3,8,3,1,3,4,10,1,5,6,1,4,2,7,3,4,1,1,.966666666666667
5,382,1,1,2,3,47,1,1,1,2,2,1,1,1,1,1,3,2,1,5,1,2,2,2,2,2,2,2,1,1,2,2,3,3,1,2,3,2,2,4,4,2,2,2,1,2,2,2,2,2,2,1,2,2,2, ,3,2,2,2,2,3,2,2,3,3,1,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,4,4,1,1,1,2,1,3,2,4,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,2,1,1,3,1,1,2,1,2,1,2,2,5,2,3,2,3,1,2,1,2,5,1,1,1,9,2,3,1,5,3,4,3,14,1
5,383,1,1,1,3,48,3,2,3,3,2,3,2,2,2,2,3,1,1,1,3,3,5,4,5,4,5,5,2,1,1,2,2,4,4,1,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,3,1,3, ,2,2,3,3,2,3,3,3,3,2,3,1,2,1,1,2,3,3,3,3,3,1,2,2,3,2,1,4,1,1,2,2,2,1,2,3,3,3,3,3,3,1,2,2,2,2,1,2,1,2,3,2,1,1,1,1,2,1,1,1,2,1,1,3,2,5,2,2,2,3,8,3,1,5,3,5,5,1,6,2,3,2,7,4,4,2,12,.967741935483871
5,384,1,1,1,2,37,1,1,2,3,3,3,3,2,2,1,4,3,3,3,2,3,2,1,2,3,4,2,3,3,1,2,2,3,3,2,2,2,2,3,3,2,2,2,1,2,1,1,1,1,1,1,2,1,4,1,3,2,3,2,1,2,2,3,4,3,2,1,2,3,2,4,2,4,4,3,3,1,2,2,2,2,1,2,2,1,2,2,1,1,2,3,4,1,2,2,2,1,1,2,2,2,3,2,3,3,3,2,2,2,2,1,2,1,2,2,3,3,3,4,3,6,2,3,2,3,2,3,1,3,4,5,5,4,2,2,4,1,7,4,5,4,1,.970588235294118
5,385,1,1,1,2,34,5,3,6,2,2,2,4,4,2,2,4,1,3,6,4,4,5,5,5,5,5,5,3,3,1,4,4,4,2,1,4,3,4,4,4,3,2,2,2,2,4,4,4,4,4,4,2,1,4,1,4,4,4,4,5,5,5,2,2,1,2,5,5,5,5,5,4,5,5,5,1,3,4,4,4,4,1,3,4,1,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,2,1,5,5,5,5,5,5,1,1,3,4,2,2,2,2,1,1,1,8,2,1,4,3,8,1,1, , ,1,1,1,3,1,3,98,4,5,6,2,1,.970588235294118
5,386,1,1,1,4,62,1,2,3,2,1,2,1,2,1,1,3,1,1,1,3,3,1,1,1,1,1,1,2,1,1,2,3,4,4,1,3,3,3,3,2,2,2,2,2,2,4,4,3,9,3,2,2,2,4,3,2,3,3,3,2,2,2,3,1,1,2,1,2,2,1,1,2,4,4,4,4,2,1,2,3,3,1,4,1,1,3,2,2,1,2,3,2,2,4,4,3,1,1,1,1,1,3,1,1,2,5,1,1,2,2,1,2,1,1,1,2,1,1,3,2,5,2,2,2,2,2,3,1,3,5,5,1,1,5,3,2,1,4,5,6,4,1,1
5,387,1,1,1,3,49,1,1,3,2,2,2,2,1,1,1,3,1,1,5,2,3,3,4,4,4,4,3,3,3,3,1,3,3,3,2,2,2,2,2,3,3,2,2,1,2,1,1,2,2,2,1,3,1,2, ,2,2,4,4,1,2,2,3,3,3,2,1,1,2,3,3,3,3,3,2,1,1,3,3,3,2,1,2,1,2,2,3,2,1,2,3,3,4,4,4,4,1,1,1,1,1,3,1,2,3,3,2,2,2,2,1,2,1,1,1,2,3,3,3,3,5,3,2,3,2,8,4,1,4,2,7,4,1,2,2,4,2,10,3,4,2,10,.967741935483871
5,388,1,1,1,4,58,1,2,2,2,3,2,3,2,1,3,3,3,3,1,1,1,3,1,2,4,3,4,3,3,4,1,1,1,2,1,2,2,2,3,3,3,2,2,2,2,1,2,2,3,3,2,1,1,5,1,3,1,1,3,3,1,2,3,3,3,3,2,4,2,1,2,2,4,4,3,1,1,2,3,3,3,3,4,1,1,3,4,3,1,2,3,3,1,2,4,3,1,1,4,4,3,1,1,3,4,2,4,3,3,1,1,4,4,4,4,3,3,4,3,1,8,3,1,1,2,1,2,3,1,5,7,5,1,6,3,1,1,2,5,5,2,1,1
5,389,1,1,2,4,54,2,2,2,3,3,2,2,1,2,2,4,1,2,4,3,2,1,1,5,4,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2, ,2,3,2,2,2,2,2,1,3,3,2,2,3,3,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,2,1,2,4,4,1,3,4,2,1,1,2,4,4,2,1,2,2,4,4,5,2,1,1,2,1,1,1,1,1,1,2,2,99,1,2,2,2,1,1,2,1,5,1,1,2,3,2,2,2,4,2,4,2,14,1
5,390,1,1,1,4,50,1,2,2,1,2,1,3,3,1,1,4,1,1,3,1,2,3,5,2,5,2,1,3,1,2,2,2,4,2,1,2,1,1,1,3,1,2,1,1,2,1,1,2,1,2,3,2,1,1, ,1,1,1,2,1,2,1,2,5,1,2,1,4,4,2,5,2,4,5,3,4,2,1,2,4,1,1,3,1,1,2,1,2,1,2,3,4,3,3,3,3,1,1,1,2,2,2,1,2,1,1,3,2,2,1,2,3,2,3,3,2,1,1,2,1,7,3,1,1,4,1,1,2,1,6,5,3,1,2,2,4,2,6,4,4,1,10,1
5,391,1,1,1,2,39,1,2,3,1,1,1,1,1,1,1,3,1,1,3,1,1,4,4,4,4,4,4,1,1,1,1,2,3,3,3,3,3,3,3,4,4,2,2,2,2,1,1,1,1,2,1,1,1,3, ,2,1,3,3,2,1,1,4,2,2,4,1,1,3,3,3,3,2,2,3,3,1,1,1,3,3,1,3,1,1,1,2,1,1,2,3,3,3,3,3,3,1,1,1,2,2,1,2,1,3,4,1,1,1,2,1,2,2,2,2,3,3,3,2,1,8,3,3,3,3,2,3,1,4,2,10,4,1,2,2,4,2,5,4,4,2,13,.970588235294118
5,392,1,1,1,3,40,1,2,5,4,4,4,2,2,2,2,4,4,2,3,2,2,4,4,3,4,5,5,1,2,1,2,3,3,2,2,3,2,2,3,2,3,2,2,2,2,1,1,1,1,1,1,2,1,5,2,3,2,4,4,2,4,4,1,4,3,3,1,3,3,2,3,4,4,4,3,5,1,2,3,3,2,1,3,2,1,2,2,2,1,2,1,3,3,3,3,3,1,1,1,3,3,3,2,2,2,3,3,3,2,1,2,1,1,1,2,1,2,1,3,2,6,2,3,2,4,8,4,1,5,4,7,7,4,2,2,4,98,5,5,5,5,3,.967741935483871
5,393,1,1,1,4,64,3,2,3,3,4,3,4,3,4,3,4,3,3,3,4,2,1,1,2,2,1,1,3,3,3,4,4,4,2,3,3,3,2,3,2,3,2,2,2,2,1,1,2,2,1,1,3,1,3, ,4,4,4,3,5,5,5,1,3,2,1,1,4,4,2,3,2,4,4,5,5,2,2,3,4,2,1,2,2,3,4,2,2,1,2,4,2,4,4,4,4,1,1,1,2,2,3,2,1,1,2,4,5,2,1,1,2,1,1,3,3,2,1,3,1,10,4,3,4,3,8,2,1,5,3,9,3,5,12,2,3,1,7,4,4,2,13,1
5,394,1,1,2,1,20,2,2,2,2,2,2,2,2,2,3,2,2,2,1,3,3,2,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,4,1,4,1,1,2,2,2,2, ,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,1,2,2,2,2,1,2,4,1,2,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,3,3,8,3,1,4,5,4,5,3,10,1,4,1,5,3,4,3,1,.966666666666667
5,395,1,1,2,4,52,2,2,3,3,4,3,4,2,2,1,3,2,2,1,2,1,2,3,2,3,2,2,3,3,1,2,4,4,2,2,3,3,3,3,3,3,2,1,2,2,1,1,1,1,1,1,1,1,3, ,4,2,2,2,5,1,1,1,2,1,2,1,2,4,4,4,2,5,5,4,4,2,3,2,4,2,3,3,1,1,4,4,4,1,2,4,4,3,4,3,4,1,1,2,2,2,9,1,5,2,2,5,2,2,1,1,2,1,1,1,2,2,1,4,1,10,4,1,1,3,8,1,1,5,6,8,5,1,9,2,3,2,6,4,4,2,1,1
5,396,1,1,1,1,24,2,2,5,1,1,1,1,2,3,3,3,3,3,1,2,3,1,2,2,2,3,3,2,2,2,1,2,2,1,3,1,2,2,2,2,3,1,1,1,1,2,1,1,3,2,1,2,3,2, ,2,2,1,3,1,2,1,3,1,2,3,1,1,1,1,1,4,2,1,3,2,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,3,2,1,2,3,2,1,2,3,4,2,6,1,2,3,1,2,2,4,1,6,2,2,1,6,1,4,98,3,2,3,1,1,1.03571428571429
5,397,1,1,2,3,41,1,2,2,2,2,2,2,2,1,1,3,2,1,3,1,3,3,2,3,4,4,4,1,1,2,1,3,3,3,1,4,2,2,3,4,3,2,2,2,2,1,1,2,2,2,1,2,2,2, ,2,1,2,3,2,3,2,1,3,1,1,1,2,2,2,3,3,3,3,2,2,1,3,2,3,2,1,3,1,1,2,3,2,1,2,3,3,2,3,3,3,1,1,1,2,2,1,1,2,2,3,2,2,2,2,1,3,2,2,2,2,2,2,4,2,5,2,3,2,3,8,3,1,5,6,4,6,1,9,2,3,98,9,3,3,1,1,1
5,398,1,1,2,2,31,3,2,5,1,3,2,2,2,1,2,2,1,1,2,3,4,4,3,4,4,3,3,2,2,1,1,2,3,2,1,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1,3, ,2,3,2,2,3,3,2,3,2,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,1,1,4,2,4,1,1,3,4,3,3,3,3,3,2,2,2,2,2,3,3,2,3,2,2,3,2,1,2,2,1,1,2,2,2,3,1,5,2,2,2,2,8,2,2,1,5,4,4,2,6,2,3,3,4,3,5,3,1,.941176470588235
5,399,1,1,2,4,50,3,3,2,3,3,1,3,3,3,2,3,3,3,2,3,3,1,2,9,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,3,3,3,3,3,3,3,3, ,3,2,3,9,3,3,3,2,4,3,3,3,3,3,3,4,3,2,3,9,3,2,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,3,4,3,3,2,3,3,4,3,3,3,2,3,4,2,3,4,3,3,2,2,3,3,3,4,4,3,3,8,2,3,3,3,3,3,5,1,6,9,10,1,5,2,4,2,3,4,2,3,13,1
5,400,1,1,1,3,45,1,1,2,1,1,1,1,3,1,2,4,1,1,6,1,2,3,3,3,3,4,3,3,3,1,2,3,4,3,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2, ,1,1,4,4,2,2,3,2,5,1,2,1,3,3,3,4,3,3,3,3,3,1,1,1,2,2,1,4,3,1,1,2,1,1,3,3,3,2,3,3,3,2,1,1,2,2,1,3,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,4,1,7,2,2,1,4,1,4,1,4,2,10,1,1,2,2,4,1,7,4,3,2,14,.967741935483871
5,401,1,1,1,4,51,1,1,1,3,1,2,1,1,1,1,3,2,1,1,1,3,5,5,2,4,5,5,3,1,3,2,2,3,3,2,4,3,3,3,4,2,2,2,2,2,1,1,1,2,2,1,1,1,3, ,3,2,3,3,3,3,3,3,2,2,3,3,3,2,2,2,3,3,3,3,3,1,2,2,3,4,1,1,1,2,2,2,2,1,2,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,2,1,5,3,2,3,3,8,2,3,4,1,6,6,1,2,2,4,2,8,3,4,1,5,1
