id,ara,siz,sex,age,job,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b34,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,c06,c07,c08,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,mar,edc,inc,c66,c67,c68,c69,xara,dc45,wt,rel
731,4,1,1,2,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,4,2,1,1,1,3,4,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,2,3,2,1, ,1,4,4,1,5,1,5,5,4,2,4,4,4,4,1,1,1,4,3,1,1,1,2,3,1,1,1,4,2,2,4,4,3,3,1,1,1,1,1,1,1,4,4,1,1,1,1,2,1,1,1,1,3,1,1,4,1,2,4,2,1,1,1,1,1,3,1,4,4,1,2,2,1,.833333333333333,1
732,4,1,2,2,3,2,2,5,2,2,2,2,2,2,2,2,2,2,5,3,4,4,4,4,4,4,4,2,1,1,2,7,4,4,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,3,3,3,5,3,3,3,3,1,3,3,3,3,2,2,2,3,3,2,3,1,1,1,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,1,3,3,5,5,3,5,5,5,1,3,1,2,1,2,2,2,2,4,4,2,1,1,1,2,2,2,2,3,3,4,2,2,2,3,.909090909090909,2
733,4,1,2,2,4,2,2,3,2,2,2,2,2,2,2,3,3,2,5,2,4,4,4,2,4,5,4,3,3,2,2,6,3,2,2,3,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,3,2,3,2,3, ,2,3,3,3,3,3,4,4,1,3,3,3,3,3,1,2,2,3,2,1,1,1,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,4,4,2,2,2,1,.909090909090909,3
734,4,1,2,1,3,2,2,5,2,2,2,2,2,2,2,4,2,2,3,3,3,5,3,4,4,4,5,3,3,2,5,5,3,4,2,4,3,3,3,3,4,4,2,1,1,2,2,2,2,2,2,2,2,2,3,4,1,2,3,3,2,3,2,4,4,4,2,5,5,5,2,2,2,3,2,2,1,1,1,1,3,1,2,1,3,2,2,4,4,4,4,1,1,1,1,1,3,5,5,5,2,5,5,5,2,2,2,1,1,2,2,2,2,3,3,3,2,2,2,2,3,1,2,3,4,5,2,2,2,2,1.33333333333333,98
735,4,1,1,4,2,3,2,6,4,4,4,4,3,2,2,4,2,2,1,3,4,5,5,5,5,5,5,3,1,1,1,7,2,4,2,4,4,3,3,3,3,3,2,2,2,2,2,1,1,2,2,2,4,4,4,5,1,2,2,3,3,3,4,3,3,2,3,4,4,1,1,2,3,3,3,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,1,1,2,4,2,2,2,1,4,2,2,1,3,3,3,3,3,4,3,1,2,2,2,5,2,2,3,3,4,2,15,2,3,1.28571428571429,3
736,4,1,1,3,3,5,4,6,4,4,4,4,3,2,2,4,2,2,1,3,4,5,5,5,5,5,5,1,1,4,2,8,4,4,2,4,4,3,3,3,4,3,2,2,2,2,2,2,2,2,2,4,4,4,4,5,4,4,3,4,4,3,4,2,2,1,4,2,2,1,1,2,2,3,3,2,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,1,1,1,1,1,3,4,3,3,1,1,5,4,1,4,2,2,2,2,2,2,2,1,4,4,1,1,1,1,1,2,2,2,4,4,2,2,2,3,.857142857142857,98
737,4,1,1,4,2,3,2,3,2,2,2,2,2,2,2,4,2,2,1,3,4,3,4,4,4,4,4,1,1,2,3,7,4,4,2,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,3,4,2,3, ,2,2,3,1,3,3,3,3,1,3,4,4,2,1,2,2,3,3,2,1,4,1,1,3,2,2,1,3,2,3,3,3,3,3,1,1,1,1,1,3,2,2,3,5,2,2,2,1,4,2,2,2,2,2,2,2,3,4,3,2,2,2,2,3,2,2,1,5,5,4,15,2,3,1,98
738,4,1,1,4,3,4,2,4,2,2,2,2,2,2,2,4,2,2,1,4,4,5,5,5,5,5,5,2,1,1,1,9,4,4,2,2,4,3,3,3,4,3,1,1,2,1,1,1,1,1,1,1,1,4,2,3, ,2,3,3,1,2,1,4,4,1,3,4,4,2,3,2,2,3,3,1,2,3,1,1,2,2,2,3,3,3,3,4,4,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,1,1,3,2,3,3,3,3,3,2,2,2,2,1,2,2,2,4,5,1,15,2,2,1.28571428571429,1
739,4,1,2,3,4,5,4,6,4,4,4,4,4,4,4,4,2,2,1,4,4,5,5,4,5,5,5,3,1,5,1,6,4,4,2,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,4,1,4,4,5,4,4,1,1,4,1,5,5,5,1,4,4,4,1,1,1,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,2,3,4,4,4,4,1,4,1,1,1,1,3,3,3,1,5,3,2,3,3,3,5,2,3,4,2,3,5,15,2,3,.631578947368421,1
740,4,1,2,4,5,3,2,4,3,2,3,1,2,1,2,3,2,1,1,2,3,4,3,4,4,4,3,2,1,4,3,7,3,3,3,2,3,2,4,4,3,3,2,2,2,2,1,1,1,2,2,2,2,3,2,3, ,2,2,2,2,1,3,4,3,1,3,3,3,3,3,1,3,2,3,2,1,3,4,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,5,2,5,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,4,2,2,2,4,5,2,15,2,2,1.28571428571429,98
741,4,1,2,4,5,4,4,6,4,4,4,4,3,3,2,4,2,3,1,4,4,4,3,4,4,4,4,3,1,3,1,7,4,4,3,3,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,1,5,4,4,5,1,2,3,3,4,4,3,2,3,3,2,3,3,1,1,2,2,3,3,1,2,1,1,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,5,5,5,5,5,5,5,2,5,2,2,2,2,2,2,2,2,4,3,2,2,2,3,2,2,1,2,4,4,2,2,2,3,1.28571428571429,1
742,4,1,2,4,4,1,2,5,3,2,2,1,2,2,2,4,2,2,1,4,4,4,4,5,5,4,4,2,1,5,1,7,4,4,3,4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,4,1,4,4,5,4,2,2,3,5,3,3,3,3,2,3,3,3,2,2,2,3,3,3,2,1,3,1,1,3,3,3,1,1,4,1,3,3,3,3,2,2,2,2,2,3,2,2,3,2,2,3,2,1,4,1,2,1,1,2,2,2,3,2,4,1,1,2,4,2,2,2,4,4,5,2,8,2,1,1.28571428571429,2
743,4,1,1,1,4,2,2,6,3,3,3,2,2,2,2,4,2,2,5,2,2,5,5,2,4,4,5,3,3,5,3,6,3,3,3,1,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,1,3,3,5,4,3,4,4,3,3,4,2,2,2,2,3,3,3,3,1,3,2,3,2,1,3,1,1,3,3,3,1,1,2,2,3,3,3,3,3,1,2,2,2,2,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,1,3,3,3,4,4,2,2,2,1.5,1
744,4,1,2,3,3,1,1,5,2,1,1,1,2,2,2,2,2,2,1,3,3,4,5,2,3,4,1,3,1,4,1,8,4,4,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,3,3,3, ,2,2,2,2,2,2,3,3,1,3,4,4,4,3,1,1,2,4,1,4,3,1,1,4,2,3,3,3,3,3,3,3,3,3,2,1,4,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,3,1,2,2,2,2,2,2,4,3,4,1,10,7,2,1,3
745,4,2,1,2,2,4,2,5,3,3,3,2,2,2,2,3,1,1,1,3,2,4,5,5,4,4,5,1,1,1,2,8,2,3,2,2,1,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3, ,3,2,2,3,3,3,4,4,3,2,4,4,4,4,1,3,3,3,2,2,1,1,1,3,1,2,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,3,3,2,2,3,2,3,2,3,2,1,2,2,2,2,2,3,2,3,4,3,15,15,2,1,1
746,4,2,1,2,2,4,3,6,4,2,3,3,3,2,3,2,3,3,1,3,3,5,2,3,4,3,4,2,1,2,2,7,3,3,3,3,3,2,2,2,4,4,2,2,1,2,1,1,1,1,1,3,3,3,2,3, ,3,3,3,3,2,3,4,4,4,2,4,4,4,4,1,4,3,3,2,3,1,1,3,2,2,2,3,3,3,4,4,4,4,4,1,1,1,1,2,2,2,2,3,2,2,2,2,2,3,3,2,1,3,3,3,3,2,3,2,1,2,3,3,1,2,3,1,3,4,1,15,15,2,1,1
747,4,2,1,1,97,2,2,4,2,2,2,2,2,2,2,3,3,2,1,2,2,4,3,4,4,4,4,2,1,2,1,7,3,3,3,2,3,3,2,3,3,3,1,2,2,2,1,1,1,1,1,2,2,3,3,4,4,3,2,2,3,2,3,4,3,4,2,4,4,2,3,2,3,4,3,1,3,2,1,1,2,2,2,3,3,3,3,3,3,3,3,2,1,1,1,2,2,2,1,2,3,2,2,2,5,5,1,2,1,2,3,2,4,3,2,3,2,2,2,2,2,1,3,4,3,3,1,15,15,1,1.125,98
748,4,2,2,2,5,4,2,4,3,2,3,3,2,1,1,2,2,1,3,3,3,4,3,3,5,3,5,2,1,4,1,5,3,3,3,3,3,2,3,3,4,4,2,2,2,2,2,1,1,2,1,3,1,2,3,5,1,3,2,3,2,2,3,2,2,1,3,4,4,3,3,2,3,4,4,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,5,3,5,4,3,4,4,2,3,3,2,2,2,3,3,2,3,3,3,2,2,1,2,3,2,2,2,3,4,1,2,15,2,.833333333333333,98
749,4,2,2,2,4,3,2,4,3,2,3,2,2,1,1,1,1,2,5,2,3,4,5,2,4,2,2,2,3,2,3,6,4,4,2,3,2,2,1,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,2,3,3,2,2,2,3,3,1,2,4,4,4,3,1,3,3,3,2,2,1,1,1,3,2,1,3,3,2,3,3,3,3,3,2,2,2,2,2,1,1,2,3,3,2,2,2,4,2,1,1,1,2,2,2,1,3,2,3,2,1,2,3,2,2,3,3,3,3,1,15,15,1,.833333333333333,98
750,4,2,2,2,5,3,2,5,3,2,3,3,3,2,3,4,3,2,1,3,3,3,4,4,5,4,5,2,1,4,1,6,3,3,3,3,3,2,2,3,2,3,2,2,2,2,3,2,3,3,3,3,2,2,3,3, ,3,2,2,2,2,3,2,2,1,2,4,4,3,3,1,4,4,3,3,1,2,1,2,2,2,2,3,3,2,2,3,4,4,4,1,1,1,1,1,2,5,2,5,4,2,3,2,2,3,3,2,3,3,3,3,3,3,4,3,2,1,1,2,2,2,2,2,4,5,2,15,15,3,.833333333333333,2
751,4,2,1,3,3,4,2,5,3,2,3,2,3,2,2,4,2,2,5,3,3,4,4,4,4,4,4,1,1,5,3,5,4,4,3,2,2,2,2,3,4,3,2,2,2,2,2,2,1,2,2,2,2,2,3,3, ,2,3,3,3,2,2,3,3,2,2,4,4,4,4,1,3,3,4,3,1,3,1,3,4,3,3,3,3,2,4,3,3,3,3,1,1,1,1,1,2,2,5,5,2,5,5,5,1,2,2,2,2,3,2,3,3,3,3,3,2,2,3,3,3,2,2,3,4,4,1,15,15,2,.833333333333333,98
752,4,2,1,3,97,4,2,4,3,2,2,2,2,2,2,2,2,2,5,3,3,5,3,3,5,4,5,2,1,2,2,7,3,3,3,2,3,2,2,3,4,3,2,2,1,2,1,1,1,2,2,3,2,3,3,3, ,3,2,2,2,3,2,3,3,1,2,4,4,2,3,1,4,4,3,2,1,1,1,1,1,2,1,3,3,3,3,3,3,3,2,1,1,1,1,1,1,3,2,2,3,2,1,2,2,2,2,3,2,3,3,1,3,3,3,2,3,2,3,2,3,2,2,1,4,5,1,15,15,2,.833333333333333,1
753,4,2,1,3,2,4,2,5,3,2,3,2,2,2,2,4,2,2,3,3,4,4,4,5,5,5,5,3,1,5,1,6,4,4,4,2,3,3,3,2,2,2,2,2,2,2,1,1,1,3,2,2,2,2,4,5,1,3,1,2,3,1,4,1,1,1,3,4,4,4,4,1,3,2,3,2,1,3,3,1,3,3,3,1,3,2,2,3,4,4,4,1,2,2,2,2,3,1,1,1,3,3,2,2,1,4,2,2,3,2,3,2,2,2,4,3,2,2,3,3,3,2,2,2,4,5,3,15,15,3,.833333333333333,1
754,4,2,1,4,4,1,2,3,3,2,2,2,1,1,1,3,2,1,5,2,3,5,2,4,5,5,4,3,3,4,1,7,3,4,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,3,4,1,3,3,3,1,1,1,1,1,3,3,4,4,3,3,1,2,2,3,2,2,2,1,3,4,3,3,1,3,3,3,3,3,3,3,1,2,2,2,2,3,2,2,2,2,2,2,2,1,3,2,1,1,1,2,2,2,2,3,3,1,2,2,2,3,4,2,3,4,5,4,15,15,2,.857142857142857,1
755,4,2,2,3,5,4,2,4,3,2,3,3,3,2,2,4,3,2,5,2,3,3,2,2,4,4,5,2,1,2,1,7,4,4,3,2,2,1,2,3,2,3,2,1,1,2,1,1,1,2,2,3,1,2,3,3, ,3,2,3,3,2,2,4,4,2,2,4,4,2,3,1,3,4,3,2,3,1,1,1,2,2,2,3,3,3,3,4,4,4,3,1,1,1,1,2,2,2,1,2,3,2,2,2,1,4,3,3,1,2,3,2,3,2,3,3,2,1,2,1,2,2,2,4,3,3,1,15,15,2,.833333333333333,98
756,4,2,2,4,5,2,2,6,3,3,3,3,2,2,1,3,2,2,1,3,3,4,3,4,4,4,4,1,1,2,3,7,4,4,2,3,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,2,2,3, ,2,2,2,3,2,2,2,2,1,3,4,4,4,5,1,3,4,3,3,1,4,1,3,2,2,3,3,3,3,3,3,4,4,3,1,1,1,1,2,2,5,3,5,5,3,3,3,1,3,2,2,3,2,3,3,3,3,4,3,2,2,3,3,4,2,1,1,5,6,1,15,15,3,1,1
757,4,2,2,4,5,2,2,5,3,2,3,3,3,2,1,2,2,2,3,2,3,4,3,4,4,3,4,3,4,2,3,6,3,3,3,3,2,3,3,3,2,3,2,2,2,2,1,2,1,2,2,2,2,3,3,4,1,3,2,3,3,4,4,3,3,4,2,4,4,3,3,1,3,4,3,3,1,4,1,1,3,2,2,3,3,3,4,3,4,3,3,2,2,2,1,2,2,5,3,5,5,5,2,2,2,3,3,2,1,2,3,2,2,3,3,3,2,3,2,3,3,2,1,1,4,6,2,15,15,2,1,1
758,4,2,2,3,5,2,2,2,3,2,3,3,3,2,1,4,2,3,3,3,3,3,4,5,3,4,3,2,1,2,3,7,3,3,3,3,3,4,3,3,4,3,2,2,1,2,1,1,1,2,2,3,3,3,3,4,1,3,2,3,3,4,3,4,3,4,3,3,4,2,2,1,3,3,4,3,3,3,1,1,2,2,2,3,3,3,3,3,4,3,3,2,1,1,1,2,1,5,5,5,5,5,5,5,2,4,3,2,1,3,2,3,3,3,4,2,2,1,2,2,3,2,2,2,4,4,2,15,15,3,.833333333333333,98
759,4,2,1,1,97,2,2,5,2,2,3,4,3,1,1,2,1,1,1,2,2,2,5,4,3,2,5,3,1,2,3,7,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,4,2,3,1,2, ,2,4,4,2,3,3,3,3,2,1,5,5,5,5,1,1,1,4,1,3,2,1,3,4,4,4,1,1,2,4,3,4,4,4,2,3,3,3,3,1,3,3,3,1,2,2,2,1,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,3,3,4,5,4,15,15,2,1.125,2
760,4,2,1,2,4,1,2,4,2,2,2,2,2,3,2,3,3,2,1,2,2,3,3,2,3,3,1,3,3,2,4,8,3,3,3,2,3,1,1,2,3,1,2,2,2,2,1,2,2,2,3,3,5,3,1,2, ,2,2,3,2,3,2,3,3,4,3,4,4,4,4,2,2,2,3,2,3,3,1,2,2,2,2,3,3,3,3,3,3,3,3,1,2,2,2,2,3,1,2,2,2,2,2,2,1,3,2,1,2,2,2,1,1,2,3,2,1,2,2,3,2,2,3,2,4,5,2,15,15,2,1,98
761,4,2,1,2,2,2,2,3,2,1,3,2,2,2,1,4,2,1,5,3,2,5,4,5,5,5,5,3,1,2,1,9,3,4,2,3,4,2,2,2,4,4,2,2,1,2,1,1,1,1,1,3,2,3,2,4,4,2,1,2,3,1,2,4,5,2,2,4,4,4,5,2,3,2,4,1,3,2,1,1,1,1,1,3,1,3,3,3,3,2,2,1,1,1,1,1,3,4,4,4,4,2,2,2,1,1,1,1,1,1,3,2,2,3,3,3,3,4,4,4,5,2,3,3,3,4,2,15,15,2,1,1
762,4,2,2,1,5,1,2,5,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,2,1,2,5,5,3,3,2,2,3,4,4,4,3,2,2,1,1,2,1,1,1,1,1,2,5,4,3,3, ,2,3,3,2,3,3,2,3,1,2,5,5,4,4,1,2,2,4,3,1,4,4,1,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,5,4,3,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,1,4,5,3,1,15,2,1.6,98
763,4,2,2,2,2,2,2,2,2,1,2,1,1,3,2,1,1,4,3,2,2,3,4,2,3,3,3,2,3,2,2,8,3,3,3,2,4,4,3,4,4,4,2,2,2,2,1,1,1,1,1,2,1,3,3,3, ,3,3,3,5,3,3,3,3,2,3,4,4,2,3,1,3,2,3,2,1,4,4,4,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,1,2,2,3,3,4,2,15,15,1,.833333333333333,98
764,4,2,2,2,5,1,2,4,3,2,2,1,2,1,1,3,2,1,3,1,2,1,2,1,4,5,5,3,1,2,2,6,3,3,2,2,3,2,2,2,3,2,2,1,1,2,1,1,1,1,2,3,1,3,3,3, ,2,2,3,3,1,3,3,4,4,3,3,4,3,3,1,3,3,3,2,3,2,1,3,4,4,1,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,2,3,2,2,1,3,1,1,1,1,2,3,2,2,3,4,2,1,1,3,2,2,2,2,4,4,3,15,15,2,.833333333333333,1
765,4,2,1,3,3,4,2,6,2,2,2,2,3,2,2,3,2,2,1,1,1,4,4,5,5,4,4,3,1,2,5,7,2,3,2,2,4,3,4,4,4,3,2,2,1,2,2,1,1,3,3,2,3,2,1,3, ,1,2,2,2,4,1,3,4,1,2,3,4,2,3,1,2,3,4,1,3,2,1,1,3,2,1,1,3,3,3,2,3,3,3,1,1,2,2,2,2,2,3,3,4,3,3,2,1,3,1,1,2,4,4,3,2,2,2,3,2,3,3,3,3,2,1,2,4,5,2,15,15,1,.833333333333333,98
766,4,2,1,4,97,5,3,6,4,4,4,4,3,3,3,3,3,3,1,4,2,4,4,4,4,4,4,3,3,5,1,5,4,4,3,3,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,2,4,5,1,2,2,4,3,4,5,5,5,1,1,5,5,5,5,2,3,3,3,3,3,1,1,4,4,3,2,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,4,4,4,2,2,2,5,5,1,1,1,1,1,1,1,4,4,2,1,4,4,4,4,2,1,1,5,6,4,15,15,3,.857142857142857,98
767,4,2,1,4,3,1,2,3,4,1,4,1,2,1,2,4,1,1,1,4,2,2,2,1,1,1,2,3,1,2,3,8,3,2,3,2,3,4,4,4,4,4,2,2,1,2,1,1,1,2,2,2,3,3,3,4,3,3,1,1,1,4,5,4,4,1,3,4,4,5,5,1,2,1,3,1,1,1,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,2,3,1,1,2,2,2,2,2,2,2,2,3,3,1,3,2,4,5,2,2,1,5,5,2,15,15,2,1.5,1
768,4,2,1,4,2,1,2,6,3,2,3,2,3,2,2,3,2,3,2,3,2,4,4,4,4,4,4,3,4,4,2,8,4,4,3,2,4,4,4,4,4,4,2,1,2,2,1,1,1,3,1,2,2,2,3,5,1,4,3,4,2,3,2,2,2,1,1,5,5,5,5,3,3,3,2,2,1,3,2,2,4,4,4,1,4,2,2,2,3,2,2,2,2,3,2,2,3,2,3,2,4,5,3,3,1,2,1,1,1,1,1,1,2,1,3,4,1,4,4,4,5,2,1,2,5,5,4,15,15,2,.857142857142857,1
769,4,2,2,3,5,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,3,3,2,1,2,1,6,3,3,1,2,3,1,4,4,4,2,2,2,2,2,1,1,1,2,2,1,3,2,2,2, ,2,2,3,2,2,2,3,3,2,3,2,2,2,2,1,3,3,3,1,4,3,2,3,4,3,3,1,2,3,3,3,3,3,3,1,2,3,2,2,1,4,4,4,4,4,2,2,1,3,3,2,1,1,2,2,3,3,3,3,2,3,3,3,3,2,2,4,1,3,1,14,15,2,.833333333333333,1
771,4,2,2,3,4,2,2,3,2,1,2,2,2,2,2,2,2,2,3,2,2,4,4,4,4,3,3,3,1,2,3,6,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,3,3,2, ,3,3,3,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,4,4,15,15,1,.833333333333333,1
772,4,2,2,3,5,4,3,6,3,3,3,3,3,3,3,3,3,3,1,4,4,5,5,5,5,5,5,3,1,5,2,5,4,4,4,2,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,2,2,2, ,2,4,3,4,2,2,2,2,3,1,3,3,3,1,2,1,3,3,3,3,3,4,1,1,1,1,3,3,3,4,2,3,3,3,2,2,3,3,3,3,2,3,3,3,4,3,3,4,2,1,2,2,2,3,4,3,2,3,1,3,1,2,2,2,2,3,3,2,3,2,6,15,2,.833333333333333,1
773,4,2,1,2,2,4,4,6,3,3,3,3,3,1,1,4,1,1,1,3,3,4,3,3,3,3,3,1,1,1,2,6,3,3,3,3,4,4,3,3,4,3,2,2,2,2,1,2,1,2,2,3,2,3,3,4,1,3,3,3,5,2,3,3,3,2,3,3,3,2,3,1,3,3,2,2,4,3,3,1,2,2,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,1,2,5,5,5,5,5,2,5,2,2,2,2,2,2,2,4,3,3,2,2,3,3,2,2,2,2,4,4,2,15,15,2,1,98
774,4,2,1,1,97,2,2,5,2,2,2,2,2,2,2,4,1,1,3,2,4,4,3,5,5,4,3,3,3,1,5,7,3,3,1,2,4,4,3,3,4,3,2,2,1,2,3,2,4,1,1,1,1,2,2,4,1,2,2,3,2,4,3,2,2,3,2,4,3,2,5,1,2,2,2,2,1,2,3,1,4,2,1,1,3,4,1,1,3,3,2,2,1,4,3,2,3,1,1,5,1,1,1,1,5,2,1,1,1,1,1,1,1,3,3,3,1,2,3,3,3,1,3,2,3,4,1,15,15,2,1.125,1
775,4,2,2,2,5,2,2,6,3,3,2,2,3,2,2,3,2,2,3,2,4,4,4,4,3,3,3,3,1,2,2,6,4,4,3,3,4,4,4,4,4,4,2,2,2,2,1,2,1,2,2,2,2,2,3,4,1,3,3,4,4,2,4,3,3,1,3,3,3,2,1,3,3,3,2,2,1,3,4,1,2,2,2,1,4,4,4,2,3,3,3,2,1,2,2,2,3,5,5,5,5,5,3,3,1,3,1,1,1,1,2,2,2,3,3,3,2,2,3,3,2,2,2,2,4,4,1,15,15,2,.833333333333333,98
776,4,2,2,1,5,4,2,6,3,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,4,2,6,4,4,3,1,4,3,4,4,4,3,2,2,1,2,2,1,1,1,2,2,1,1,3,5,1,4,1,3,3,1,4,2,1,4,4,2,2,1,1,3,3,3,3,1,2,3,4,1,2,3,3,1,1,1,2,3,3,3,3,1,2,2,2,2,3,3,2,5,2,5,2,2,1,5,1,1,1,2,2,4,3,4,4,4,2,3,3,3,3,2,2,2,3,3,1,15,15,3,1.6,98
777,4,2,2,2,5,3,3,3,2,2,3,2,2,2,2,3,2,2,2,3,4,4,3,4,3,3,3,1,1,1,2,8,4,4,2,2,4,3,3,4,4,4,2,2,2,2,1,1,1,2,1,2,2,2,2,3, ,2,2,2,5,2,2,3,3,1,3,3,3,3,3,1,3,2,3,2,1,3,3,1,3,2,1,1,3,3,3,2,4,4,4,1,1,1,1,1,3,5,5,5,2,5,3,3,1,2,1,1,1,2,3,3,3,3,3,3,2,3,3,3,2,2,2,4,2,3,2,15,15,2,.833333333333333,98
778,4,2,1,3,1,3,4,6,4,2,3,2,3,2,2,3,1,1,5,2,4,4,5,2,4,4,4,3,1,5,2,6,3,2,3,3,3,3,3,4,4,3,2,2,1,2,1,1,1,1,1,3,2,3,3,3, ,3,3,3,2,1,2,3,4,2,3,3,3,3,3,1,3,2,3,2,1,8,1,1,1,2,2,1,1,3,3,3,3,3,3,1,1,1,1,1,3,2,1,1,1,1,3,3,1,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,3,3,15,15,2,.833333333333333,1
779,4,2,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,4,4,4,3,4,3,3,3,1,2,2,8,3,3,2,3,3,3,3,3,4,3,2,2,1,2,1,1,1,1,2,2,2,3,2,3, ,2,3,3,2,2,2,4,4,3,3,3,3,2,3,1,3,2,3,2,1,2,3,1,3,2,2,1,3,2,4,2,4,3,3,1,2,2,2,2,3,2,2,4,2,5,3,3,1,2,2,1,1,2,3,3,3,3,3,3,2,2,3,3,2,2,2,1,4,5,2,2,15,2,.857142857142857,98
780,4,2,1,3,1,3,3,5,3,3,3,3,3,2,2,4,2,2,3,3,4,3,4,4,4,4,4,3,1,2,3,8,4,4,3,3,4,3,3,3,4,3,2,2,2,2,1,1,1,1,1,2,3,2,3,4,1,2,3,2,3,2,3,2,2,2,3,3,3,2,3,1,4,2,3,2,1,2,3,1,3,2,2,1,3,2,4,2,4,2,2,1,1,1,1,1,3,2,2,2,5,5,4,4,1,5,1,1,1,2,3,3,3,3,3,3,2,3,3,4,2,2,1,1,4,5,2,15,15,2,.833333333333333,1
781,4,2,2,4,5,4,3,6,3,3,2,2,3,2,1,4,1,1,1,3,3,3,3,4,4,3,3,3,1,4,2,8,3,3,3,3,4,3,4,4,4,3,2,2,2,2,1,1,1,1,1,2,3,3,2,4,1,3,3,3,3,2,3,2,3,3,3,3,3,1,1,3,3,3,2,3,1,2,1,1,3,2,2,3,3,3,3,1,3,3,3,1,2,3,1,2,3,5,2,5,5,5,3,3,1,5,1,1,1,3,3,3,3,3,3,3,2,2,3,4,3,2,1,1,4,5,1,15,15,2,1.2,98
